,Unnamed: 0,Movie_Title,IMDB,Film Rating,Released,Runtime,Genre,Movie_Links,shit,fuck,damn,bitch,asshole,ass,dick,pussy,cock,bastard,douche,total_words,total_bad_words,Runtime_minutes,bad_word_frequency,Year
776,776,Strange Days,0.72,R,13 Oct 1995,145 min,"Action, Crime, Drama, Sci-Fi, Thriller",/Strange-Days.html,31.0,13.0,6.0,6.0,2.0,7.0,0.0,1.0,0.0,1.0,0.0,36167.0,67.0,145.0,2.16,1995
777,777,Strangers on a Train,0.8,PG,30 Jun 1951,101 min,"Crime, Film-Noir, Thriller",/Strangers-on-a-Train.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29058.0,0.0,101.0,inf,1951
778,778,Sugar,0.72,R,24 Apr 2009,114 min,"Drama, Sport",/Sugar.html,14.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,25027.0,24.0,114.0,4.75,2009
779,779,Sugar and Spice,0.81,float(0),06 Apr 1989,25 min,"Comedy, Drama, Family",/Sugar-and-Spice.html,27.0,6.0,1.0,5.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,18508.0,60.0,25.0,0.42,1989
781,781,Sunshine Cleaning,0.69,R,17 Apr 2009,91 min,"Comedy, Drama",/Sunshine-Cleaning.html,17.0,5.0,5.0,0.0,1.0,4.0,1.0,1.0,0.0,7.0,0.0,22711.0,41.0,91.0,2.22,2009
782,782,Super 8,0.7,PG-13,10 Jun 2011,112 min,"Mystery, Sci-Fi, Thriller",/Super-8.html,19.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,0.0,0.0,1.0,26518.0,38.0,112.0,2.95,2011
783,783,Superbad,0.76,R,17 Aug 2007,113 min,Comedy,/Superbad.html,67.0,51.0,2.0,6.0,5.0,21.0,19.0,10.0,3.0,3.0,3.0,23919.0,190.0,113.0,0.59,2007
785,785,Supergirl,0.65,TV-PG,26 Oct 2015,43 min,"Action, Adventure, Drama, Sci-Fi",/Supergirl.html,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26289.0,2.0,43.0,21.5,2015
786,786,Surrogates,0.63,PG-13,25 Sep 2009,89 min,"Action, Sci-Fi, Thriller",/Surrogates.html,1.0,0.0,5.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,24929.0,15.0,89.0,5.93,2009
787,787,Suspect Zero,0.59,R,27 Aug 2004,99 min,"Crime, Horror, Mystery, Thriller",/Suspect-Zero.html,11.0,13.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,30652.0,30.0,99.0,3.3,2004
788,788,Sweet Smell of Success,0.82,NOT RATED,04 Jul 1957,96 min,"Drama, Film-Noir",/Sweet-Smell-of-Success.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37942.0,0.0,96.0,inf,1957
789,789,Swingers,0.73,R,11 Apr 1997,96 min,"Comedy, Drama",/Swingers.html,22.0,9.0,2.0,26.0,12.0,4.0,3.0,0.0,0.0,0.0,0.0,17915.0,78.0,96.0,1.23,1997
790,790,Swordfish,0.65,R,08 Jun 2001,99 min,"Action, Crime, Thriller",/Swordfish.html,16.0,14.0,1.0,2.0,1.0,10.0,2.0,0.0,2.0,0.0,0.0,20964.0,48.0,99.0,2.06,2001
791,791,"Synecdoche, New York",0.75,R,21 Nov 2008,124 min,"Comedy, Drama","/Synecdoche,-New-York.html",5.0,19.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,28291.0,31.0,124.0,4.0,2008
792,792,Syriana,0.69,R,09 Dec 2005,128 min,"Drama, Thriller",/Syriana.html,12.0,8.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,29622.0,26.0,128.0,4.92,2005
793,793,Take Shelter,0.74,R,10 Nov 2011,120 min,"Drama, Horror, Thriller",/Take-Shelter.html,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20887.0,14.0,120.0,8.57,2011
794,794,Taking Lives,0.62,R,19 Mar 2004,103 min,"Crime, Mystery, Thriller",/Taking-Lives.html,11.0,5.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,22071.0,28.0,103.0,3.68,2004
795,795,Taking Sides,0.72,NOT RATED,07 Mar 2002,108 min,"Drama, Music, War",/Taking-Sides.html,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,15737.0,10.0,108.0,10.8,2002
796,796,Tall in the Saddle,0.71,APPROVED,29 Sep 1944,87 min,"Mystery, Romance, Western",/Tall-in-the-Saddle.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30789.0,0.0,87.0,inf,1944
797,797,Tamara Drewe,0.62,R,10 Sep 2010,107 min,"Comedy, Drama, Romance",/Tamara-Drewe.html,11.0,22.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,5.0,0.0,24297.0,46.0,107.0,2.33,2010
798,798,Taxi Driver,0.83,R,08 Feb 1976,114 min,"Crime, Drama",/Taxi-Driver.html,8.0,13.0,7.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,25631.0,39.0,114.0,2.92,1976
799,799,Ted,0.69,R,29 Jun 2012,106 min,"Comedy, Fantasy, Romance",/Ted.html,39.0,31.0,0.0,1.0,11.0,8.0,2.0,1.0,4.0,2.0,1.0,27892.0,100.0,106.0,1.06,2012
801,801,Terminator Salvation,0.66,PG-13,21 May 2009,115 min,"Action, Adventure, Sci-Fi",/Terminator-Salvation.html,5.0,2.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25096.0,15.0,115.0,7.67,2009
802,802,Thelma,0.7,NOT RATED,15 Sep 2017,116 min,"Drama, Fantasy, Horror, Mystery, Romance, Thriller",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,116.0,116.0,2017
803,803,There's Something About Mary,0.71,R,15 Jul 1998,119 min,"Comedy, Romance",/There's-Something-About-Mary.html,21.0,23.0,2.0,4.0,2.0,7.0,2.0,2.0,3.0,0.0,0.0,23732.0,66.0,119.0,1.8,1998
804,804,They,0.48,PG-13,27 Nov 2002,89 min,"Horror, Mystery, Thriller",/They.html,7.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,23317.0,16.0,89.0,5.56,2002
805,805,Next Big Thing: The 2 Skinnee J's Farewell Show,0.82,float(0),18 Jul 2005,120 min,Music,float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,120.0,120.0,2005
806,806,Thirteen Days,0.73,PG-13,12 Jan 2001,145 min,"Drama, History, Thriller",/Thirteen-Days.html,12.0,0.0,5.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,34918.0,29.0,145.0,5.0,2001
807,807,This Boy's Life,0.73,R,23 Apr 1993,115 min,"Biography, Drama",/This-Boy's-Life.html,10.0,9.0,11.0,2.0,0.0,6.0,2.0,6.0,0.0,1.0,0.0,27551.0,47.0,115.0,2.45,1993
808,808,This Is 40,0.62,R,21 Dec 2012,134 min,"Comedy, Romance",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,134.0,134.0,2012
809,809,Thor,0.7,PG-13,06 May 2011,115 min,"Action, Adventure, Fantasy, Sci-Fi",/Thor.html,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,32066.0,4.0,115.0,28.75,2011
810,810,Thor: Ragnarok,0.79,PG-13,03 Nov 2017,130 min,"Action, Adventure, Comedy, Fantasy, Sci-Fi",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,130.0,130.0,2017
811,811,Three Kings,0.71,R,01 Oct 1999,114 min,"Action, Adventure, Comedy, Drama, War",/Three-Kings.html,17.0,18.0,3.0,1.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,26367.0,57.0,114.0,2.0,1999
813,813,Thunderbirds,0.42,PG,30 Jul 2004,95 min,"Action, Adventure, Comedy",/Thunderbirds.html,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12433.0,3.0,95.0,31.67,2004
814,814,Thunderheart,0.68,R,03 Apr 1992,119 min,"Crime, Mystery, Thriller",/Thunderheart.html,19.0,12.0,5.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,31283.0,48.0,119.0,2.48,1992
815,815,Ticker,0.36,R,23 Jun 2001,92 min,"Action, Crime, Thriller",/Ticker.html,11.0,10.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,16061.0,29.0,92.0,3.17,2001
816,816,Timber Falls,0.53,R,23 May 2008,100 min,"Horror, Thriller",/Timber-Falls.html,6.0,19.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,22026.0,38.0,100.0,2.63,2008
818,818,Tin Cup,0.63,R,16 Aug 1996,135 min,"Comedy, Drama, Romance, Sport",/Tin-Cup.html,16.0,7.0,11.0,1.0,2.0,21.0,1.0,2.0,0.0,1.0,0.0,27495.0,62.0,135.0,2.18,1996
819,819,Tin Men,0.65,R,13 Mar 1987,112 min,"Comedy, Drama",/Tin-Men.html,10.0,8.0,11.0,14.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,32194.0,58.0,112.0,1.93,1987
820,820,Tinker Tailor Soldier Spy,0.71,R,06 Jan 2012,122 min,"Drama, Mystery, Thriller",/Tinker-Tailor-Soldier-Spy.html,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26724.0,14.0,122.0,8.71,2012
821,821,Titanic,0.78,PG-13,19 Dec 1997,194 min,"Drama, Romance",/Titanic.html,9.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,44596.0,22.0,194.0,8.82,1997
822,822,TMNT,0.63,PG,23 Mar 2007,103 min,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",/TMNT.html,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,23482.0,5.0,103.0,20.6,2007
823,823,To Sleep with Anger,0.71,PG,12 Oct 1990,102 min,Drama,/To-Sleep-with-Anger.html,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,23779.0,14.0,102.0,7.29,1990
824,824,Tombstone,0.78,R,25 Dec 1993,130 min,"Action, Biography, Drama, History, Romance, Western",/Tombstone.html,1.0,0.0,23.0,5.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,31705.0,38.0,130.0,3.42,1993
825,825,Tomorrow Never Dies,0.65,PG-13,19 Dec 1997,119 min,"Action, Adventure, Thriller",/Tomorrow-Never-Dies.html,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,34361.0,9.0,119.0,13.22,1997
826,826,Top Gun,0.69,PG,16 May 1986,110 min,"Action, Drama",/Top-Gun.html,14.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,25428.0,27.0,110.0,4.07,1986
827,827,Total Recall,0.75,R,01 Jun 1990,113 min,"Action, Sci-Fi, Thriller",/Total-Recall.html,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,19750.0,10.0,113.0,11.3,1990
828,828,Toy Story,0.83,G,22 Nov 1995,81 min,"Animation, Adventure, Comedy, Family, Fantasy",/Toy-Story.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22506.0,0.0,81.0,inf,1995
829,829,Traffic,0.76,R,05 Jan 2001,147 min,"Crime, Drama, Thriller",/Traffic.html,12.0,22.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30910.0,39.0,147.0,3.77,2001
830,830,Training Day,0.77,R,05 Oct 2001,122 min,"Crime, Drama, Thriller",/Training-Day.html,91.0,49.0,4.0,11.0,5.0,34.0,5.0,2.0,0.0,1.0,0.0,21170.0,202.0,122.0,0.6,2001
831,831,Trainspotting,0.82,R,09 Aug 1996,93 min,Drama,/Trainspotting.html,5.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,17871.0,35.0,93.0,2.66,1996
832,832,Tremors,0.72,PG-13,19 Jan 1990,96 min,"Comedy, Horror",/Tremors.html,8.0,4.0,28.0,8.0,4.0,15.0,0.0,0.0,0.0,5.0,0.0,25893.0,72.0,96.0,1.33,1990
833,833,Tristan and Isolde,0.66,float(0),15 Jan 1982,84 min,"Adventure, Romance",/Tristan-and-Isolde.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8180.0,0.0,84.0,inf,1982
834,834,TRON,0.68,PG,09 Jul 1982,96 min,"Action, Adventure, Sci-Fi",/TRON.html,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25368.0,2.0,96.0,48.0,1982
835,835,Tropic Thunder,0.7,R,13 Aug 2008,107 min,"Action, Adventure, Comedy, War",/Tropic-Thunder.html,23.0,18.0,1.0,4.0,1.0,20.0,1.0,4.0,1.0,3.0,0.0,22428.0,76.0,107.0,1.41,2008
836,836,True Grit,0.76,PG-13,22 Dec 2010,110 min,"Adventure, Drama, Western",/True-Grit.html,0.0,0.0,6.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,25570.0,13.0,110.0,8.46,2010
837,837,True Lies,0.72,R,15 Jul 1994,141 min,"Action, Comedy, Thriller",/True-Lies.html,13.0,1.0,4.0,14.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,31951.0,36.0,141.0,3.92,1994
838,838,True Romance,0.79,R,10 Sep 1993,119 min,"Crime, Drama, Romance, Thriller",/True-Romance.html,57.0,50.0,2.0,13.0,8.0,35.0,182.0,21.0,0.0,1.0,1.0,28059.0,370.0,119.0,0.32,1993
839,839,Twilight,0.52,PG-13,21 Nov 2008,122 min,"Drama, Fantasy, Romance",/Twilight.html,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22892.0,2.0,122.0,61.0,2008
840,840,Twin Peaks,0.88,TV-MA,08 Apr 1990,47 min,"Crime, Drama, Mystery, Thriller",/Twin-Peaks.html,5.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25029.0,16.0,47.0,2.94,1990
841,841,Twins,0.6,PG,09 Dec 1988,107 min,"Comedy, Crime",/Twins.html,12.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24666.0,20.0,107.0,5.35,1988
842,842,Two for the Money,0.62,R,07 Oct 2005,122 min,"Drama, Sport, Thriller",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,122.0,122.0,2005
843,843,U Turn,0.68,R,03 Oct 1997,125 min,"Crime, Drama, Thriller",/U-Turn.html,24.0,28.0,11.0,10.0,5.0,13.0,1.0,5.0,0.0,3.0,0.0,28503.0,100.0,125.0,1.25,1997
844,844,Unbreakable,0.73,PG-13,22 Nov 2000,106 min,"Drama, Mystery, Sci-Fi, Thriller",/Unbreakable.html,4.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25129.0,10.0,106.0,10.6,2000
845,845,Under Fire,0.71,R,21 Oct 1983,128 min,"Drama, War",/Under-Fire.html,4.0,13.0,7.0,2.0,0.0,4.0,1.0,0.0,1.0,3.0,0.0,28487.0,35.0,128.0,3.66,1983
846,846,Unknown,0.69,PG-13,18 Feb 2011,113 min,"Action, Mystery, Thriller",/Unknown.html,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27563.0,6.0,113.0,18.83,2011
847,847,Up,0.83,PG,29 May 2009,96 min,"Animation, Adventure, Comedy, Family",/Up.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17679.0,0.0,96.0,inf,2009
848,848,Up in the Air,0.74,R,23 Dec 2009,109 min,"Drama, Romance",/Up-in-the-Air.html,8.0,16.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,20947.0,33.0,109.0,3.3,2009
849,849,V for Vendetta,0.82,R,17 Mar 2006,132 min,"Action, Drama, Sci-Fi, Thriller",/V-for-Vendetta.html,2.0,5.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,26947.0,24.0,132.0,5.5,2006
850,850,Valkyrie,0.71,PG-13,25 Dec 2008,121 min,"Drama, History, Thriller, War",/Valkyrie.html,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24870.0,13.0,121.0,9.31,2008
851,851,Vanilla Sky,0.69,R,14 Dec 2001,136 min,"Fantasy, Mystery, Romance, Sci-Fi, Thriller",/Vanilla-Sky.html,6.0,15.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,20840.0,27.0,136.0,5.04,2001
852,852,Vertigo,0.83,PG,21 Jul 1958,128 min,"Mystery, Romance, Thriller",/Vertigo.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,128.0,inf,1958
853,853,Very Bad Things,0.63,R,25 Nov 1998,100 min,"Comedy, Crime, Thriller",/Very-Bad-Things.html,7.0,14.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,19312.0,32.0,100.0,3.12,1998
854,854,Virtuosity,0.56,R,04 Aug 1995,106 min,"Action, Crime, Sci-Fi, Thriller",/Virtuosity.html,9.0,1.0,1.0,8.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,27151.0,26.0,106.0,4.08,1995
855,855,Wag the Dog,0.71,R,09 Jan 1998,97 min,"Comedy, Drama",/Wag-the-Dog.html,5.0,20.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,28076.0,29.0,97.0,3.34,1998
857,857,Walking Tall,0.63,PG-13,02 Apr 2004,86 min,"Action, Crime",/Walking-Tall.html,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6989.0,4.0,86.0,21.5,2004
858,858,Wall Street,0.74,R,11 Dec 1987,126 min,"Crime, Drama",/Wall-Street.html,4.0,1.0,5.0,5.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,31607.0,25.0,126.0,5.04,1987
859,859,WALLÂ·E,0.84,G,27 Jun 2008,98 min,"Animation, Adventure, Family, Sci-Fi",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,98.0,98.0,2008
860,860,Wanted,0.67,R,27 Jun 2008,110 min,"Action, Crime, Fantasy, Thriller",/Wanted.html,8.0,14.0,12.0,4.0,0.0,10.0,1.0,0.0,1.0,2.0,0.0,24968.0,52.0,110.0,2.12,2008
861,861,War for the Planet of the Apes,0.75,PG-13,14 Jul 2017,140 min,"Action, Adventure, Drama, Sci-Fi, Thriller",/War-for-the-Planet-of-the-Apes.html,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,31195.0,3.0,140.0,46.67,2017
862,862,War Horse,0.72,PG-13,25 Dec 2011,146 min,"Drama, History, War",/War-Horse.html,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25438.0,4.0,146.0,36.5,2011
863,863,War of the Worlds,0.65,PG-13,29 Jun 2005,116 min,"Adventure, Sci-Fi, Thriller",/War-of-the-Worlds.html,10.0,0.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,17205.0,19.0,116.0,6.11,2005
864,864,Warm Springs,0.76,NOT RATED,30 Apr 2005,121 min,"Biography, Drama",/Warm-Springs.html,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21977.0,10.0,121.0,12.1,2005
865,865,Warrior,0.82,PG-13,09 Sep 2011,140 min,"Drama, Sport",/Warrior.html,13.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,24349.0,23.0,140.0,6.09,2011
866,866,Watchmen,0.76,R,06 Mar 2009,162 min,"Action, Drama, Mystery, Sci-Fi",/Watchmen.html,4.0,0.0,8.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,28245.0,20.0,162.0,8.1,2009
867,867,Water for Elephants,0.69,PG-13,22 Apr 2011,120 min,"Drama, Romance",/Water-for-Elephants.html,7.0,0.0,5.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,29466.0,22.0,120.0,5.45,2011
868,868,We Own the Night,0.69,R,12 Oct 2007,117 min,"Crime, Drama, Thriller",/We-Own-the-Night.html,12.0,11.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,32315.0,33.0,117.0,3.55,2007
869,869,What Lies Beneath,0.66,PG-13,21 Jul 2000,130 min,"Drama, Fantasy, Horror, Mystery, Thriller",/What-Lies-Beneath.html,3.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19511.0,10.0,130.0,13.0,2000
870,870,When a Stranger Calls,0.51,PG-13,03 Feb 2006,87 min,"Horror, Thriller",/When-a-Stranger-Calls.html,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20091.0,1.0,87.0,87.0,2006
871,871,When Harry Met Sally...,0.76,R,21 Jul 1989,95 min,"Comedy, Drama, Romance",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,95.0,95.0,1989
872,872,While She Was Out,0.48,R,26 Mar 2009,86 min,"Crime, Drama, Horror, Thriller",/While-She-Was-Out.html,14.0,5.0,4.0,12.0,2.0,11.0,1.0,5.0,0.0,2.0,0.0,23387.0,56.0,86.0,1.54,2009
873,873,White Christmas,0.76,NOT RATED,14 Oct 1954,120 min,"Comedy, Musical, Romance",/White-Christmas.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16943.0,0.0,120.0,inf,1954
874,874,White Squall,0.66,PG-13,02 Feb 1996,129 min,"Adventure, Drama",/White-Squall.html,9.0,3.0,7.0,7.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,28571.0,31.0,129.0,4.16,1996
875,875,Whiteout,0.55,R,11 Sep 2009,101 min,"Action, Crime, Horror, Mystery, Thriller",/Whiteout.html,7.0,2.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,21920.0,20.0,101.0,5.05,2009
876,876,Who's Your Daddy?,0.48,R,20 Jan 2004,105 min,Comedy,float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,105.0,105.0,2004
877,877,Wild at Heart,0.72,R,17 Aug 1990,125 min,"Comedy, Crime, Drama, Thriller",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,125.0,125.0,1990
878,878,Wild Hogs,0.59,PG-13,02 Mar 2007,100 min,"Adventure, Comedy",/Wild-Hogs.html,12.0,0.0,9.0,8.0,3.0,10.0,0.0,0.0,1.0,1.0,0.0,26527.0,44.0,100.0,2.27,2007
879,879,Wild Things,0.65,R,20 Mar 1998,108 min,"Crime, Drama, Mystery, Thriller",/Wild-Things.html,22.0,8.0,1.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,26205.0,45.0,108.0,2.4,1998
880,880,Wild Wild West,0.49,PG-13,30 Jun 1999,106 min,"Action, Comedy, Sci-Fi, Western",/Wild-Wild-West.html,4.0,1.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,29864.0,24.0,106.0,4.42,1999
881,881,Willow,0.73,PG,20 May 1988,126 min,"Action, Adventure, Drama, Fantasy, Romance",/Willow.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24080.0,0.0,126.0,inf,1988
882,882,Win Win,0.72,R,15 Apr 2011,106 min,"Comedy, Drama, Sport",/Win-Win.html,30.0,10.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,20729.0,46.0,106.0,2.3,2011
883,883,Wind Chill,0.59,R,03 Aug 2007,91 min,"Drama, Horror, Thriller",/Wind-Chill.html,10.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,21630.0,23.0,91.0,3.96,2007
884,884,Witness,0.74,R,08 Feb 1985,112 min,"Crime, Drama, Romance, Thriller",/Witness.html,5.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,22932.0,12.0,112.0,9.33,1985
886,886,Wonder Boys,0.74,R,25 Feb 2000,107 min,"Comedy, Drama",/Wonder-Boys.html,10.0,4.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,25898.0,22.0,107.0,4.86,2000
887,887,American Wrestler: The Wizard,0.73,PG-13,16 May 2017,117 min,"Drama, Sport",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,117.0,117.0,2017
888,888,X-Men,0.74,PG-13,14 Jul 2000,104 min,"Action, Adventure, Sci-Fi",/X-Men.html,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27706.0,3.0,104.0,34.67,2000
889,889,xXx,0.59,PG-13,09 Aug 2002,124 min,"Action, Adventure, Thriller",/xXx.html,12.0,0.0,8.0,4.0,0.0,10.0,1.0,0.0,0.0,2.0,0.0,25542.0,37.0,124.0,3.35,2002
890,890,Year One,0.49,PG-13,19 Jun 2009,97 min,"Adventure, Comedy",/Year-One.html,4.0,0.0,2.0,0.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,24227.0,16.0,97.0,6.06,2009
891,891,Yes Man,0.68,PG-13,19 Dec 2008,104 min,"Comedy, Romance",/Yes-Man.html,9.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,22832.0,16.0,104.0,6.5,2008
892,892,You Can Count on Me,0.77,R,22 Dec 2000,111 min,Drama,float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,111.0,111.0,2000
893,893,You've Got Mail,0.66,PG,18 Dec 1998,119 min,"Comedy, Drama, Romance",/You've-Got-Mail.html,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25300.0,14.0,119.0,8.5,1998
894,894,Youth in Revolt,0.65,R,08 Jan 2010,90 min,"Comedy, Drama, Romance",/Youth-in-Revolt.html,5.0,3.0,5.0,0.0,4.0,5.0,1.0,1.0,2.0,1.0,0.0,26709.0,27.0,90.0,3.33,2010
895,895,Zero Dark Thirty,0.74,R,11 Jan 2013,157 min,"Drama, Thriller",/Zero-Dark-Thirty.html,3.0,14.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,22200.0,24.0,157.0,6.54,2013
896,896,Zerophilia,0.63,float(0),13 Oct 2006,90 min,"Comedy, Romance",/Zerophilia.html,4.0,12.0,6.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,15061.0,35.0,90.0,2.57,2006
897,897,Zootopia,0.8,PG,04 Mar 2016,108 min,"Animation, Adventure, Comedy, Crime, Family, Mystery",/Zootopia.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20601.0,0.0,108.0,inf,2016
